Category,scheme_name,scheme_url,scheme_pr_url
Fund of Funds,HSBC Global Emerging Markets Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/hsbc-global-emerging-markets-fund-growth/MHS186,https://www.moneycontrol.com/mutual-funds/hsbc-global-emerging-markets-fund-growth/MHS186/portfolio-overview/MHS186
Investment cum Insurance,UTI Unit Linked Insurance Plan (ULIP),https://www.moneycontrol.com/mutual-funds/nav/uti-unit-linked-insurance-plan-(ulip)/MUT018,https://www.moneycontrol.com/mutual-funds/uti-unit-linked-insurance-plan-(ulip)/MUT018/portfolio-overview/MUT018
Long Duration Fund,Nippon India Nivesh Lakshya Long Duration Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-nivesh-lakshya-long-duration-fund-growth/MRC2536,https://www.moneycontrol.com/mutual-funds/nippon-india-nivesh-lakshya-long-duration-fund-growth/MRC2536/portfolio-overview/MRC2536
Gilt Fund,ICICI Prudential Gilt Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-gilt-fund-direct-plan-growth/MPI1203,https://www.moneycontrol.com/mutual-funds/icici-prudential-gilt-fund-direct-plan-growth/MPI1203/portfolio-overview/MPI1203
Dynamic Asset Allocation or Balanced Advantage,Motilal Oswal Balance Advantage Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/motilal-oswal-balance-advantage-fund-growth/MMO037,https://www.moneycontrol.com/mutual-funds/motilal-oswal-balance-advantage-fund-growth/MMO037/portfolio-overview/MMO037
Credit Risk Fund,Nippon India Credit Risk Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-credit-risk-fund-direct-plan-growth/MRC1013,https://www.moneycontrol.com/mutual-funds/nippon-india-credit-risk-fund-direct-plan-growth/MRC1013/portfolio-overview/MRC1013
Fixed Maturity Plans - Debt,SBI Fixed Maturity Plan (FMP) - Series 34 - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/sbi-fixed-maturity-plan-(fmp)-series-34-direct-plan-growth/MSB1700,https://www.moneycontrol.com/mutual-funds/sbi-fixed-maturity-plan-(fmp)-series-34-direct-plan-growth/MSB1700/portfolio-overview/MSB1700
Fixed Maturity Plans - Debt,Bandhan Fixed Term Plan - Series 179 - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/bandhan-fixed-term-plan-series-179-direct-plan-growth/MAG2067,https://www.moneycontrol.com/mutual-funds/bandhan-fixed-term-plan-series-179-direct-plan-growth/MAG2067/portfolio-overview/MAG2067
Fixed Maturity Plans - Debt,Nippon India Fixed Maturity Plan - XLI - Series 8 - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-fixed-maturity-plan-xli-series-8-direct-plan-growth/MRCA051,https://www.moneycontrol.com/mutual-funds/nippon-india-fixed-maturity-plan-xli-series-8-direct-plan-growth/MRCA051/portfolio-overview/MRCA051
Medium Duration Fund,Nippon India Medium Duration Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-medium-duration-fund-direct-plan-growth/MRC1594,https://www.moneycontrol.com/mutual-funds/nippon-india-medium-duration-fund-direct-plan-growth/MRC1594/portfolio-overview/MRC1594
Fixed Maturity Plans - Debt,ICICI Prudential FMP - Series 85 - 10 Years Plan I - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-fmp-series-85-10-years-plan-i-direct-plan-growth/MPI4280,https://www.moneycontrol.com/mutual-funds/icici-prudential-fmp-series-85-10-years-plan-i-direct-plan-growth/MPI4280/portfolio-overview/MPI4280
Gilt Fund with 10 year constant duration,Bandhan G Sec Fund - Constant Maturity Plan - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/bandhan-g-sec-fund-constant-maturity-plan-direct-plan-growth/MAG764,https://www.moneycontrol.com/mutual-funds/bandhan-g-sec-fund-constant-maturity-plan-direct-plan-growth/MAG764/portfolio-overview/MAG764
Equity Savings,Nippon India Equity Savings Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-equity-savings-fund-growth/MRC1869,https://www.moneycontrol.com/mutual-funds/nippon-india-equity-savings-fund-growth/MRC1869/portfolio-overview/MRC1869
Fixed Maturity Plans - Debt,SBI Fixed Maturity Plan (FMP) - Series 1 - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/sbi-fixed-maturity-plan-(fmp)-series-1-direct-plan-growth/MSB1560,https://www.moneycontrol.com/mutual-funds/sbi-fixed-maturity-plan-(fmp)-series-1-direct-plan-growth/MSB1560/portfolio-overview/MSB1560
Floater Fund,ICICI Prudential Floating Interest Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-floating-interest-fund-direct-plan-growth/MPI1196,https://www.moneycontrol.com/mutual-funds/icici-prudential-floating-interest-fund-direct-plan-growth/MPI1196/portfolio-overview/MPI1196
Floater Fund,Franklin India Floating Rate Fund - Direct - Growth,https://www.moneycontrol.com/mutual-funds/nav/franklin-india-floating-rate-fund-direct-growth/MTE370,https://www.moneycontrol.com/mutual-funds/franklin-india-floating-rate-fund-direct-growth/MTE370/portfolio-overview/MTE370
Credit Risk Fund,SBI Credit Risk Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/sbi-credit-risk-fund-direct-plan-growth/MSB559,https://www.moneycontrol.com/mutual-funds/sbi-credit-risk-fund-direct-plan-growth/MSB559/portfolio-overview/MSB559
Gilt Fund with 10 year constant duration,ICICI Prudential Constant Maturity Gilt Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-constant-maturity-gilt-fund-direct-plan-growth/MPI2241,https://www.moneycontrol.com/mutual-funds/icici-prudential-constant-maturity-gilt-fund-direct-plan-growth/MPI2241/portfolio-overview/MPI2241
Sectoral/Thematic,Tata Digital India Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/tata-digital-india-fund-growth/MTA1145,https://www.moneycontrol.com/mutual-funds/tata-digital-india-fund-growth/MTA1145/portfolio-overview/MTA1145
Credit Risk Fund,Baroda BNP Paribas Credit Risk Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/baroda-bnp-paribas-credit-risk-fund-direct-plan-growth/MBO215,https://www.moneycontrol.com/mutual-funds/baroda-bnp-paribas-credit-risk-fund-direct-plan-growth/MBO215/portfolio-overview/MBO215
Fixed Maturity Plans - Debt,SBI Fixed Maturity Plan (FMP) - Series 6 - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/sbi-fixed-maturity-plan-(fmp)-series-6-direct-plan-growth/MSB1584,https://www.moneycontrol.com/mutual-funds/sbi-fixed-maturity-plan-(fmp)-series-6-direct-plan-growth/MSB1584/portfolio-overview/MSB1584
Fixed Maturity Plans - Debt,ICICI Prudential FMP - Series 85 - 10 Years Plan I - Growth,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-fmp-series-85-10-years-plan-i-growth/MPI4284,https://www.moneycontrol.com/mutual-funds/icici-prudential-fmp-series-85-10-years-plan-i-growth/MPI4284/portfolio-overview/MPI4284
Gilt Fund with 10 year constant duration,SBI Magnum Constant Maturity Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-constant-maturity-fund-direct-plan-growth/MSB566,https://www.moneycontrol.com/mutual-funds/sbi-magnum-constant-maturity-fund-direct-plan-growth/MSB566/portfolio-overview/MSB566
Medium Duration Fund,Kotak Medium Term Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/kotak-medium-term-fund-direct-plan-growth/MKM811,https://www.moneycontrol.com/mutual-funds/kotak-medium-term-fund-direct-plan-growth/MKM811/portfolio-overview/MKM811
Credit Risk Fund,ICICI Prudential Credit Risk Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-credit-risk-fund-direct-plan-growth/MPI1229,https://www.moneycontrol.com/mutual-funds/icici-prudential-credit-risk-fund-direct-plan-growth/MPI1229/portfolio-overview/MPI1229
Gilt Fund,Tata Gilt Securities Fund - Direct Plan - Appreciation,https://www.moneycontrol.com/mutual-funds/nav/tata-gilt-securities-fund-direct-plan-appreciation/MTA747,https://www.moneycontrol.com/mutual-funds/tata-gilt-securities-fund-direct-plan-appreciation/MTA747/portfolio-overview/MTA747
Fixed Maturity Plans - Debt,Bandhan Fixed Term Plan - Series 179 - Growth,https://www.moneycontrol.com/mutual-funds/nav/bandhan-fixed-term-plan-series-179-growth/MAG2071,https://www.moneycontrol.com/mutual-funds/bandhan-fixed-term-plan-series-179-growth/MAG2071/portfolio-overview/MAG2071
Gilt Fund,Baroda BNP Paribas Gilt Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/baroda-bnp-paribas-gilt-fund-direct-plan-growth/MBO086,https://www.moneycontrol.com/mutual-funds/baroda-bnp-paribas-gilt-fund-direct-plan-growth/MBO086/portfolio-overview/MBO086
Gilt Fund with 10 year constant duration,ICICI Prudential Constant Maturity Gilt Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-constant-maturity-gilt-fund-growth/MPI2237,https://www.moneycontrol.com/mutual-funds/icici-prudential-constant-maturity-gilt-fund-growth/MPI2237/portfolio-overview/MPI2237
Sectoral/Thematic,ICICI Prudential FMCG Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-fmcg-fund-growth/MPI004,https://www.moneycontrol.com/mutual-funds/icici-prudential-fmcg-fund-growth/MPI004/portfolio-overview/MPI004
Medium to Long Duration Fund,Nippon India Medium to Long Duration Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-medium-to-long-duration-fund-direct-plan-growth/MRC946,https://www.moneycontrol.com/mutual-funds/nippon-india-medium-to-long-duration-fund-direct-plan-growth/MRC946/portfolio-overview/MRC946
Gilt Fund,ICICI Prudential Gilt Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-gilt-fund-growth/MPI008,https://www.moneycontrol.com/mutual-funds/icici-prudential-gilt-fund-growth/MPI008/portfolio-overview/MPI008
Gilt Fund,SBI Magnum Gilt Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-gilt-fund-direct-plan-growth/MSB568,https://www.moneycontrol.com/mutual-funds/sbi-magnum-gilt-fund-direct-plan-growth/MSB568/portfolio-overview/MSB568
Short Duration Fund,ICICI Prudential Short Term Fund - Direct Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-short-term-fund-direct-fund-growth/MPI1231,https://www.moneycontrol.com/mutual-funds/icici-prudential-short-term-fund-direct-fund-growth/MPI1231/portfolio-overview/MPI1231
Fixed Maturity Plans - Debt,Nippon India Fixed Maturity Plan - XLI - Series 8 - Growth,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-fixed-maturity-plan-xli-series-8-growth/MRCA049,https://www.moneycontrol.com/mutual-funds/nippon-india-fixed-maturity-plan-xli-series-8-growth/MRCA049/portfolio-overview/MRCA049
Medium Duration Fund,HSBC Medium Duration Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/hsbc-medium-duration-fund-direct-plan-growth/MCC544,https://www.moneycontrol.com/mutual-funds/hsbc-medium-duration-fund-direct-plan-growth/MCC544/portfolio-overview/MCC544
Gilt Fund,DSP Gilt Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/dsp-gilt-fund-direct-plan-growth/MDS622,https://www.moneycontrol.com/mutual-funds/dsp-gilt-fund-direct-plan-growth/MDS622/portfolio-overview/MDS622
Gilt Fund with 10 year constant duration,DSP 10Y G-Sec Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/dsp-10y-g-sec-fund-direct-plan-growth/MDS1119,https://www.moneycontrol.com/mutual-funds/dsp-10y-g-sec-fund-direct-plan-growth/MDS1119/portfolio-overview/MDS1119
Credit Risk Fund,Axis Credit Risk Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/axis-credit-risk-fund-direct-plan-growth/MAA575,https://www.moneycontrol.com/mutual-funds/axis-credit-risk-fund-direct-plan-growth/MAA575/portfolio-overview/MAA575
Sectoral/Thematic,Franklin Asian Equity Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/franklin-asian-equity-fund-growth/MTE182,https://www.moneycontrol.com/mutual-funds/franklin-asian-equity-fund-growth/MTE182/portfolio-overview/MTE182
Credit Risk Fund,Nippon India Credit Risk Fund - Institutional - Growth,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-credit-risk-fund-institutional-growth/MRC534,https://www.moneycontrol.com/mutual-funds/nippon-india-credit-risk-fund-institutional-growth/MRC534/portfolio-overview/MRC534
Medium to Long Duration Fund,HDFC Income Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/hdfc-income-fund-direct-plan-growth/MHD1203,https://www.moneycontrol.com/mutual-funds/hdfc-income-fund-direct-plan-growth/MHD1203/portfolio-overview/MHD1203
Medium to Long Duration Fund,SBI Magnum Income Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-income-fund-direct-plan-growth/MSB552,https://www.moneycontrol.com/mutual-funds/sbi-magnum-income-fund-direct-plan-growth/MSB552/portfolio-overview/MSB552
Gilt Fund,Nippon India Gilt Fund- Direct Plan - Automatic Capital App,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-gilt-funddirect-plan-automatic-capital-app/MRC971,https://www.moneycontrol.com/mutual-funds/nippon-india-gilt-funddirect-plan-automatic-capital-app/MRC971/portfolio-overview/MRC971
Gilt Fund,Nippon India Gilt Fund- Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-gilt-funddirect-plan-growth/MRC969,https://www.moneycontrol.com/mutual-funds/nippon-india-gilt-funddirect-plan-growth/MRC969/portfolio-overview/MRC969
Medium Duration Fund,Nippon India Medium Duration Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-medium-duration-fund-growth/MRC1590,https://www.moneycontrol.com/mutual-funds/nippon-india-medium-duration-fund-growth/MRC1590/portfolio-overview/MRC1590
Medium Duration Fund,SBI Magnum Medium Duration Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-medium-duration-fund-direct-plan-growth/MSB493,https://www.moneycontrol.com/mutual-funds/sbi-magnum-medium-duration-fund-direct-plan-growth/MSB493/portfolio-overview/MSB493
Credit Risk Fund,Nippon India Credit Risk Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-credit-risk-fund-growth/MRC099,https://www.moneycontrol.com/mutual-funds/nippon-india-credit-risk-fund-growth/MRC099/portfolio-overview/MRC099
Gilt Fund,Axis Gilt Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/axis-gilt-fund-direct-plan-growth/MAA177,https://www.moneycontrol.com/mutual-funds/axis-gilt-fund-direct-plan-growth/MAA177/portfolio-overview/MAA177
Short Duration Fund,Aditya Birla Sun Life Short Term Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/aditya-birla-sun-life-short-term-fund-direct-plan-growth/MBS902,https://www.moneycontrol.com/mutual-funds/aditya-birla-sun-life-short-term-fund-direct-plan-growth/MBS902/portfolio-overview/MBS902
Short Duration Fund,Axis Short Duration Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/axis-short-duration-fund-direct-plan-growth/MAA196,https://www.moneycontrol.com/mutual-funds/axis-short-duration-fund-direct-plan-growth/MAA196/portfolio-overview/MAA196
Short Duration Fund,Baroda BNP Paribas Short Duration Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/baroda-bnp-paribas-short-duration-fund-direct-plan-growth/MBO103,https://www.moneycontrol.com/mutual-funds/baroda-bnp-paribas-short-duration-fund-direct-plan-growth/MBO103/portfolio-overview/MBO103
Gilt Fund,Invesco India Gilt Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-gilt-fund-direct-plan-growth/MLI598,https://www.moneycontrol.com/mutual-funds/invesco-india-gilt-fund-direct-plan-growth/MLI598/portfolio-overview/MLI598
Credit Risk Fund,Kotak Credit Risk Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/kotak-credit-risk-fund-direct-plan-growth/MKM542,https://www.moneycontrol.com/mutual-funds/kotak-credit-risk-fund-direct-plan-growth/MKM542/portfolio-overview/MKM542
Floater Fund,ICICI Prudential Floating Interest Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-floating-interest-fund-growth/MPI119,https://www.moneycontrol.com/mutual-funds/icici-prudential-floating-interest-fund-growth/MPI119/portfolio-overview/MPI119
Short Duration Fund,UTI Short Duration Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/uti-short-duration-fund-direct-plan-growth/MUT687,https://www.moneycontrol.com/mutual-funds/uti-short-duration-fund-direct-plan-growth/MUT687/portfolio-overview/MUT687
Credit Risk Fund,UTI Credit Risk Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/uti-credit-risk-fund-direct-plan-growth/MUT695,https://www.moneycontrol.com/mutual-funds/uti-credit-risk-fund-direct-plan-growth/MUT695/portfolio-overview/MUT695
Floater Fund,Nippon India Floater Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-floater-fund-direct-plan-growth/MRC963,https://www.moneycontrol.com/mutual-funds/nippon-india-floater-fund-direct-plan-growth/MRC963/portfolio-overview/MRC963
Gilt Fund,HDFC Gilt Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/hdfc-gilt-fund-direct-plan-growth/MHD1192,https://www.moneycontrol.com/mutual-funds/hdfc-gilt-fund-direct-plan-growth/MHD1192/portfolio-overview/MHD1192
Low Duration Fund,ICICI Prudential Savings Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-savings-fund-direct-plan-growth/MPI1192,https://www.moneycontrol.com/mutual-funds/icici-prudential-savings-fund-direct-plan-growth/MPI1192/portfolio-overview/MPI1192
Gilt Fund,Edelweiss Government Securities Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/edelweiss-government-securities-fund-direct-plan-growth/MJP233,https://www.moneycontrol.com/mutual-funds/edelweiss-government-securities-fund-direct-plan-growth/MJP233/portfolio-overview/MJP233
